,food_id,rest_id,food_name,food_price
3578,1687,592,Combo Cơm Trưa Gà Bít-Tết,42000.0
3579,1687,592,Combo Cơm Trưa Gà Bít-Tết,42000.0
3580,991,592,Combo Trưa Mì Ý Gà Viên,42000.0
3581,991,592,Combo Trưa Mì Ý Gà Viên,42000.0
3582,991,592,Combo Trưa Mì Ý Gà Viên,42000.0
3583,991,592,Combo Trưa Mì Ý Gà Viên,42000.0
3584,596,592,Combo Cơm Trưa Gà Xiên Que,42000.0
3585,596,592,Combo Cơm Trưa Gà Xiên Que,42000.0
3586,596,592,Combo Cơm Trưa Gà Xiên Que,42000.0
3587,596,592,Combo Cơm Trưa Gà Xiên Que,42000.0
3588,851,592,Gà rán (3 miếng),101000.0
3589,851,592,Gà rán (3 miếng),101000.0
3590,851,592,Gà rán (3 miếng),101000.0
3591,851,592,Gà rán (3 miếng),101000.0
3592,457,186,Cháo sườn,22000.0
3593,1814,186,Cháo thịt bằm,20000.0
3594,1656,186,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3595,63,186,Cháo bò viên,35000.0
3596,744,186,Cháo Sườn thịt bằm lớn,30000.0
3597,366,186,Cháo sườn + trứng bách thảo,30000.0
3598,445,186,Cháo thịt bằm + Trứng gà (S),30000.0
3599,1197,186,COMBO 2 CHÁO THỊT BẰM,50000.0
3600,245,186,Hột vịt bắc thảo,10000.0
3601,1675,186,Trứng,6000.0
3602,1085,17,Biriyani with Basmati Rice Chicken (Sunday Only),160000.0
3603,364,17,Biriyani with Basmati Rice Mutton (Sunday Only),180000.0
3604,682,17,Chicken Tikka Roll,120000.0
3605,949,17,Vegetarian Roll,80000.0
3606,499,17,Gobi 65 Roll,95000.0
3607,1670,17,Palak Fish,140000.0
3608,812,17,Paneer Roll,95000.0
3609,1700,17,Paneer Burji,70000.0
3610,986,17,Pineapple juice,55000.0
3611,1433,17,Mango juice,55000.0
3612,1814,255,Cháo thịt bằm,20000.0
3613,1437,255,Cháo trứng gà đánh,20000.0
3614,1656,255,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3615,457,255,Cháo sườn,22000.0
3616,780,255,COMBO 2 CHÁO SƯỜN,50000.0
3617,1271,255,Cháo Sườn Thập Cẩm,55000.0
3618,744,255,Cháo Sườn thịt bằm lớn,30000.0
3619,765,255,Cháo Sườn Lớn Bách Thảo,38000.0
3620,1776,255,Cháo Sườn Bò Viên,36000.0
3621,542,255,Cháo Thịt Bằm Lớn,29000.0
3622,909,316,Sapporo,40000.0
3623,1012,316,Tiger,40000.0
3624,1691,316,Saigon,30000.0
3625,1689,316,Heineken,40000.0
3626,951,316,Sapporo Draft,40000.0
3627,1085,316,Biriyani with Basmati Rice Chicken (Sunday Only),160000.0
3628,364,316,Biriyani with Basmati Rice Mutton (Sunday Only),180000.0
3629,91,316,Crab Curry (Thursday Only),125000.0
3630,92,316,Mutton-with-bone Curry (Friday Only),150000.0
3631,3,316,Egg Curry (Wednesday Only),99000.0
3632,1888,862,"Cháo Sườn Lớn, Quẩy",32000.0
3633,29,862,"Cháo Sườn Lớn, Hột Vịt Bắc Thảo",38000.0
3634,750,862,Cháo Sườn Thịt Bằm Nhỏ,20000.0
3635,1271,862,Cháo Sườn Thập Cẩm,55000.0
3636,83,862,Cháo sườn + trứng bắc thảo,30000.0
3637,542,862,Cháo Thịt Bằm Lớn,29000.0
3638,1009,862,"Cháo Sườn Lớn, Trứng Gà",32000.0
3639,1820,862,Cháo Bò Viên,35000.0
3640,156,862,Thịt Bằm Lớn Trứng Gà,35000.0
3641,1052,862,Thịt Bằm Nhỏ Trứng Gà,25000.0
3642,1799,315,Bánh mì bơ tỏi,45000.0
3643,1288,315,BBQ. wing (Regular),145000.0
3644,653,315,Salad B,165000.0
3645,103,315,BBQ. wing (Large),205000.0
3646,651,315,Salad A,165000.0
3647,1014,315,Pizza hải sản,225000.0
3648,1616,315,Pizza thập cẩm,195000.0
3649,668,315,Pizza bò bít tết,225000.0
3650,632,315,Pizza xúc xích,195000.0
3651,585,315,Pizza cá ngừ,190000.0
3652,457,472,Cháo sườn,22000.0
3653,780,472,COMBO 2 CHÁO SƯỜN,50000.0
3654,1814,472,Cháo thịt bằm,20000.0
3655,1437,472,Cháo trứng gà đánh,20000.0
3656,1656,472,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3657,744,472,Cháo Sườn thịt bằm lớn,30000.0
3658,542,472,Cháo Thịt Bằm Lớn,29000.0
3659,765,472,Cháo Sườn Lớn Bách Thảo,38000.0
3660,1271,472,Cháo Sườn Thập Cẩm,55000.0
3661,1776,472,Cháo Sườn Bò Viên,36000.0
3662,1799,136,Bánh mì bơ tỏi,45000.0
3663,1288,136,BBQ. wing (Regular),145000.0
3664,653,136,Salad B,165000.0
3665,103,136,BBQ. wing (Large),205000.0
3666,822,136,Khoai Tây Chiên,40000.0
3667,651,136,Salad A,195000.0
3668,566,136,Tôm chiên lớn,110000.0
3669,1240,136,HQ Chicken (Regular),55000.0
3670,1347,136,Tom chien,67000.0
3671,1118,136,Fried Octopus,150000.0
3672,457,813,Cháo sườn,22000.0
3673,780,813,COMBO 2 CHÁO SƯỜN,50000.0
3674,1814,813,Cháo thịt bằm,20000.0
3675,1437,813,Cháo trứng gà đánh,20000.0
3676,1656,813,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3677,968,813,Cháo Sườn Thịt Bằm lớn,29000.0
3678,1045,813,Cháo Sườn Lớn- Bách Thảo,38000.0
3679,796,813,Cháo Thập Cẩm,55000.0
3680,366,813,Cháo sườn + trứng bách thảo,30000.0
3681,744,813,Cháo Sườn thịt bằm lớn,30000.0
3682,1799,705,Bánh mì bơ tỏi,45000.0
3683,1288,705,BBQ. wing (Regular),145000.0
3684,653,705,Salad B,165000.0
3685,103,705,BBQ. wing (Large),205000.0
3686,651,705,Salad A,165000.0
3687,1014,705,Pizza hải sản,225000.0
3688,1616,705,Pizza thập cẩm,195000.0
3689,668,705,Pizza bò bít tết,225000.0
3690,632,705,Pizza xúc xích,195000.0
3691,838,705,Pizza phô mai,195000.0
3692,1814,269,Cháo thịt bằm,20000.0
3693,1437,269,Cháo trứng gà đánh,20000.0
3694,1656,269,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3695,1814,269,Cháo thịt bằm,22000.0
3696,457,269,Cháo sườn,22000.0
3697,780,269,COMBO 2 CHÁO SƯỜN,50000.0
3698,744,269,Cháo Sườn thịt bằm lớn,30000.0
3699,366,269,Cháo sườn + trứng bách thảo,30000.0
3700,1896,269,Cháo Sườn Lớn,29000.0
3701,445,269,Cháo thịt bằm + Trứng gà (S),30000.0
3702,1799,314,Bánh mì bơ tỏi,45000.0
3703,1288,314,BBQ. wing (Regular),145000.0
3704,103,314,BBQ. wing (Large),205000.0
3705,822,314,Khoai Tây Chiên,45000.0
3706,653,314,Salad B,165000.0
3707,651,314,Salad A,195000.0
3708,502,314,HQ Chicken,55000.0
3709,172,314,Tom Chien,67000.0
3710,502,314,HQ Chicken,159000.0
3711,172,314,Tom Chien,110000.0
3712,457,674,Cháo sườn,22000.0
3713,1814,674,Cháo thịt bằm,20000.0
3714,1656,674,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3715,744,674,Cháo Sườn thịt bằm lớn,30000.0
3716,445,674,Cháo thịt bằm + Trứng gà (S),30000.0
3717,366,674,Cháo sườn + trứng bách thảo,30000.0
3718,1197,674,COMBO 2 CHÁO THỊT BẰM,50000.0
3719,946,674,BIG COMBO 10 CHÁO SƯỜN,250000.0
3720,884,674,Quẩy thêm,6000.0
3721,245,674,Hột vịt bắc thảo,10000.0
3722,1799,569,Bánh mì bơ tỏi,45000.0
3723,1288,569,BBQ. wing (Regular),145000.0
3724,653,569,Salad B,165000.0
3725,103,569,BBQ. wing (Large),205000.0
3726,651,569,Salad A,165000.0
3727,1014,569,Pizza hải sản,225000.0
3728,1616,569,Pizza thập cẩm,195000.0
3729,668,569,Pizza bò bít tết,225000.0
3730,632,569,Pizza xúc xích,195000.0
3731,838,569,Pizza phô mai,195000.0
3732,780,42,COMBO 2 CHÁO SƯỜN,50000.0
3733,1814,42,Cháo thịt bằm,20000.0
3734,1437,42,Cháo trứng gà đánh,20000.0
3735,1656,42,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3736,457,42,Cháo sườn,22000.0
3737,744,42,Cháo Sườn thịt bằm lớn,30000.0
3738,366,42,Cháo sườn + trứng bách thảo,30000.0
3739,445,42,Cháo thịt bằm + Trứng gà (S),30000.0
3740,649,42,Cháo thịt bằm lớn trứng gà,35000.0
3741,738,42,Cháo sườn thập cẩm,55000.0
3742,1288,134,BBQ. wing (Regular),145000.0
3743,1799,134,Bánh mì bơ tỏi,45000.0
3744,103,134,BBQ. wing (Large),205000.0
3745,1014,134,Pizza hải sản,225000.0
3746,1616,134,Pizza thập cẩm,195000.0
3747,632,134,Pizza xúc xích,195000.0
3748,668,134,Pizza bò bít tết,225000.0
3749,838,134,Pizza phô mai,195000.0
3750,753,134,Pizza dứa,190000.0
3751,585,134,Pizza cá ngừ,190000.0
3752,1540,1072,Coca-Cola không đường 1Đ,1000.0
3753,703,1072,COMBO 2 CHÁO SƯỜN (Size M),50000.0
3754,627,1072,CHÁO THỊT BĂM (Size M) + TRỨNG GÀ,30000.0
3755,426,1072,CHÁO + TRỨNG GÀ,20000.0
3756,10,1072,CHÁO SƯỜN + THỊT BẰM (Size L),30000.0
3757,273,1072,CHÁO SƯỜN + TRỨNG BÁCH THẢO,35000.0
3758,1319,1072,CHÁO SƯỜN THẬP CẨM,55000.0
3759,1663,1072,CHÁO THỊT BĂM (Size L) + TRỨNG GÀ,35000.0
3760,1338,1072,CHÁO SƯỜN (Size L),30000.0
3761,627,1072,CHÁO THỊT BĂM (Size M) + TRỨNG GÀ,30000.0
3762,457,981,Cháo sườn,22000.0
3763,1814,981,Cháo thịt bằm,20000.0
3764,1656,981,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3765,744,981,Cháo Sườn thịt bằm lớn,30000.0
3766,366,981,Cháo sườn + trứng bách thảo,30000.0
3767,63,981,Cháo bò viên,35000.0
3768,445,981,Cháo thịt bằm + Trứng gà (S),30000.0
3769,1197,981,COMBO 2 CHÁO THỊT BẰM,50000.0
3770,1675,981,Trứng,6000.0
3771,457,779,Cháo sườn,22000.0
3772,1814,779,Cháo thịt bằm,20000.0
3773,1656,779,Cháo Thịt Bằm nhỏ + Trứng Gà,25000.0
3774,744,779,Cháo Sườn thịt bằm lớn,30000.0
3775,366,779,Cháo sườn + trứng bách thảo,30000.0
3776,63,779,Cháo bò viên,35000.0
3777,445,779,Cháo thịt bằm + Trứng gà (S),30000.0
3778,1197,779,COMBO 2 CHÁO THỊT BẰM,50000.0
3779,1675,779,Trứng,6000.0
3780,1087,604,Gỏi mít,60500.0
3781,581,604,Gỏi chay thập cẩm,60500.0
3782,253,604,Gỏi măng,60500.0
3783,1329,604,Gỏi đu đủ,60500.0
3784,267,604,"Salad dầu giấm, nấm & cà chua",55000.0
3785,771,604,Rau muống trộn,55000.0
3786,625,604,Nham bắp chuối,60500.0
3787,925,604,Cuốn diếp (1 cuốn),27500.0
3788,1854,604,Cuốn rối (1 cuốn),27500.0
3789,928,604,Gỏi cuốn (1 cuốn),22000.0
3790,472,125,(hộp nhỏ) Đặc Biệt,35000.0
3791,816,125,(hộp nhỏ) Bạch Tuộc,30000.0
3792,663,125,(hộp nhỏ) Phô Mai,30000.0
3793,1571,125,(hộp lớn) Đặc Biệt,65000.0
3794,346,125,(hộp lớn) Bạch Tuộc,55000.0
3795,1765,125,(hộp lớn) Phô Mai,55000.0
3796,837,46,Đặc biệt (4 viên),35000.0
3797,1874,46,Bạch tuộc (4 viên),30000.0
3798,705,46,Phô mai (4 viên),30000.0
3799,166,46,Bạch tuộc (8 viên),60000.0
3800,1704,46,Phô Mai (8 Viên),60000.0
3801,227,295,Build your Own Poke | Bạn chọn (2 Cúp),180000.0
3802,1436,295,Build your own vegetarian bowl,140000.0
3803,1624,295,The Californian,180000.0
3804,1208,295,The Charles,180000.0
3805,1142,295,The Savory,180000.0
3806,219,295,The vegetarian,140000.0
3807,1360,295,The Hawaiian,180000.0
3808,1641,295,The Saigonese,180000.0
3809,1186,295,Chocolate mousse,65000.0
3810,933,295,Yogurt parfait,80000.0
3811,816,1167,(hộp nhỏ) Bạch Tuộc,30000.0
3812,663,1167,(hộp nhỏ) Phô Mai,30000.0
3813,472,1167,(hộp nhỏ) Đặc Biệt,30000.0
3814,1571,1167,(hộp lớn) Đặc Biệt,65000.0
3815,346,1167,(hộp lớn) Bạch Tuộc,55000.0
3816,1765,1167,(hộp lớn) Phô Mai,55000.0
3817,227,1201,Build your Own Poke | Bạn chọn (2 Cúp),180000.0
3818,1436,1201,Build your own vegetarian bowl,140000.0
3819,1208,1201,The Charles,180000.0
3820,1624,1201,The Californian,180000.0
3821,1142,1201,The Savory,180000.0
3822,219,1201,The vegetarian,140000.0
3823,1360,1201,The Hawaiian,180000.0
3824,1641,1201,The Saigonese,180000.0
3825,933,1201,Yogurt parfait,80000.0
3826,1186,1201,Chocolate mousse,65000.0
3827,292,1024,1 Bạch Tuộc Lớn + 1 Phô Mai Nhỏ,85000.0
3828,504,1024,Takoyaki Bạch Tuộc ( Lớn) Takoyaki Bạch Tuộc (Nhỏ),85000.0
3829,472,1024,(hộp nhỏ) Đặc Biệt,35000.0
3830,816,1024,(hộp nhỏ) Bạch Tuộc,30000.0
3831,663,1024,(hộp nhỏ) Phô Mai,30000.0
3832,346,1024,(hộp lớn) Bạch Tuộc,60000.0
3833,191,1024,(hợp lớn) Đặc Biệt,70000.0
3834,1765,1024,(hộp lớn) Phô Mai,60000.0
3835,108,984,Tàu hũ thập cẩm bánh Flan,26000.0
3836,1177,984,"Tàu hủ thập cẩm đặc biệt Flan ,Rau câu",36000.0
3837,300,984,Tàu hủ thập cẩm đặc biệt 2 Flan,36000.0
3838,1349,984,Tàu hủ thập cẩm Rau Câu dừa non,26000.0
3839,548,984,Tàu hũ thập cẩm,22000.0
3840,1696,984,Tàu Hủ Sương Sáo Nước Dừa,22000.0
3841,806,984,Sương Sa Hạt Lựu  Rau Câu Dừa Non,36000.0
3842,614,984,"Tàu Hủ Thập Cẩm Flan ,dừa non rim",31000.0
3843,664,984,Tàu Hủ Thạch Lá Dứa Cốt Dừa,22000.0
3844,1419,984,Tàu Hủ Bánh Lọt Sương Sáo Nước Dừa,22000.0
3845,488,1048,Tàu hũ thập cẩm bánh flan,26000.0
3846,1576,1048,Tàu hủ thập cẩm đặc biệt Flan Rau câu,36000.0
3847,1289,1048,Tàu hủ thập cẩm rau câu dừa non,26000.0
3848,300,1048,Tàu hủ thập cẩm đặc biệt 2 Flan,36000.0
3849,891,1048,Tàu hũ thập cẩm không flan (Size L),22000.0
3850,1651,1048,Tàu Hủ Sương Sáo Nước Dừa (Size L),22000.0
3851,471,1048,Sương Sa Hạt Lựu Cốt Dừa Rau Câu Dừa Non,36000.0
3852,357,1048,Tàu Hủ Thạch Lá Dứa Cốt Dừa (Size L),22000.0
3853,1539,1048,Combo 3: Tàu Hủ Sương Sáo Nước Dừa + Tàu hủ Bánh lọt cốt dừa(…,43000.0
3854,1419,1048,Tàu Hủ Bánh Lọt Sương Sáo Nước Dừa,22000.0
3855,1637,539,Bánh tráng muối nhuyễn sate,10000.0
3856,639,539,Bánh tráng tỏi tắc,10000.0
3857,304,539,Bánh tráng sate tắc,10000.0
3858,516,539,Bánh tráng muối nhuyễn hành phi,10000.0
3859,917,539,Bánh tráng chấm me,10000.0
3860,1387,539,Bánh tráng ớt tắc,10000.0
3861,1097,539,Bánh tráng bơ tôm,18000.0
3862,336,539,Bánh tráng tỏi phơi sương,10000.0
3863,187,539,Bánh Tráng Dẻo Tôm Siêu Cay,10000.0
3864,1444,539,Bánh tráng dẻo chấm ớt,10000.0
3865,1089,1122,Bánh tráng phơi sương tỏi ớt muối nhuyễn (xé sẵn),13000.0
3866,1159,1122,Bánh tráng muối nhuyễn hành phi sate,13000.0
3867,304,1122,Bánh tráng sate tắc,13000.0
3868,532,1122,Bánh tráng chấm 4 vị (Tỏi + Ớt + Muối +Tắc),13000.0
3869,917,1122,Bánh tráng chấm me,13000.0
3870,1387,1122,Bánh tráng ớt tắc,13000.0
3871,1614,1122,Bánh tráng dẻo hành siêu cay,13000.0
3872,728,1122,Bánh tráng trộn muối tỏi,13000.0
3873,1097,1122,Bánh tráng bơ tôm,22000.0
3874,1352,1122,Bánh tráng tép hành phi muối nhuyễn,13000.0
3875,1569,696,Nui bò lúc lắc,96000.0
3876,484,696,Nui bò trứng,108000.0
3877,878,696,Nui tôm,96000.0
3878,17,696,Mì vàng xào gan cật,93000.0
3879,1074,696,Nui xào gan cật,96000.0
3880,498,696,Mì vàng xào gan cật trứng,108000.0
3881,515,696,Mì vàng xào tôm,96000.0
3882,962,696,Nui cật,96000.0
3883,1057,696,Mì vàng xào bò,95000.0
3884,379,696,Mì vàng xào heo trứng,108000.0
3885,1720,274,Há cảo tôm,68000.0
3886,564,274,Chân gà hấp tàu xì,68000.0
3887,296,274,Xíu mại đông cô,68000.0
3888,1249,274,Há cảo sò điệp,84000.0
3889,1194,274,Bánh bao kim sa,68000.0
3890,1873,274,Bánh bao xá xíu,68000.0
3891,319,274,Xôi gà hấp lá sen,68000.0
3892,1427,274,Sườn non hấp tàu xì,68000.0
3893,950,274,Dầu hào đậu hũ ky cuốn,68000.0
3894,206,274,Xíu mại nước,68000.0
3895,1876,510,Mì xào ốc giác,50000.0
3896,1457,510,Mì xào ốc móng tay,50000.0
3897,1379,510,Mì xào hải sản,50000.0
3898,1283,510,Mì xào ốc tỏi,50000.0
3899,1383,510,Mì xào sò lông,50000.0
3900,1583,510,Mì xào sò điệp,50000.0
3901,688,510,Mì xào bò,45000.0
3902,579,510,Mì xào ốc khế,45000.0
3903,190,510,Mì xào tôm,50000.0
3904,229,510,Bạch tuộc nướng muối ớt,70000.0
3905,484,824,Nui bò trứng,114000.0
3906,1617,824,Nui bò,95000.0
3907,192,824,Nui xào tôm,95000.0
3908,377,824,Nui tôm trứng,114000.0
3909,1534,824,Sandwich trứng,82000.0
3910,85,824,Sandwich sữa,82000.0
3911,937,824,Sandwich HongKong,82000.0
3912,77,824,Sandwich mứt trái cây,82000.0
3913,109,824,Sandwich ốp la,82000.0
3914,555,824,Cháo bách thảo thịt bằm,82000.0
3915,982,926,Dừa tắc,25000.0
3916,1825,926,Dừa Tắc Thơm,25000.0
3917,1764,926,Dừa Thơm,24000.0
3918,939,926,Dừa Tắc Topping Dừa Nước,27000.0
3919,736,926,Dừa Truyền Thống,24000.0
3920,726,926,Dừa Chanh Dây,24000.0
3921,733,926,Dừa Tắc Thập Cẩm,29000.0
3922,1893,926,Dừa Tắc Trân Châu Đen &Trân Châu Dừa,27000.0
3923,395,926,Dừa Mít,25000.0
3924,695,926,Bánh Phồng Tôm,10000.0
3925,630,803,Set Sườn Non Xông Khói/ Baby Ribs Set,130900.0
3926,854,803,Set Đùi Gà Góc Tư Xông Khói/ Chicken Leg Quarter S,64900.00000000001
3927,1514,803,Set Thịt Heo Xông Khói/ Pulled Pork Set,75900.0
3928,500,803,Set Xúc Xích Anh Xông Khói/ Sausage England Set,75900.0
3929,161,803,Shaking Steak/ Bò Khối Đảo Lửa 1,77000.0
3930,1024,803,Set Gầu Bò Xông Khói/ Beef Brisket Set,97900.0
3931,1559,803,Sline Steak/ Bò Lát Đảo Lửa 2,71500.0
3932,905,803,Shaking Steak/ Bò Khối Đảo Lửa 2,71500.0
3933,507,803,Sline Steak/ Bò Lát Đảo Lửa 1,71500.0
3934,769,803,M Seafood Platter,539000.0
3935,982,957,Dừa tắc,25000.0
3936,1825,957,Dừa Tắc Thơm,25000.0
3937,939,957,Dừa Tắc Topping Dừa Nước,27000.0
3938,1764,957,Dừa Thơm,24000.0
3939,736,957,Dừa Truyền Thống,24000.0
3940,726,957,Dừa Chanh Dây,24000.0
3941,733,957,Dừa Tắc Thập Cẩm,29000.0
3942,395,957,Dừa Mít,25000.0
3943,695,957,Bánh Phồng Tôm,10000.0
3944,1893,957,Dừa Tắc Trân Châu Đen &Trân Châu Dừa,27000.0
3945,279,88,Chân Gà Ngâm Xả Tắc,55000.0
3946,880,88,Chân Gà Ngâm Cóc Non,55000.0
3947,226,88,Chân Gà Ngâm Xả Cóc Non,55000.0
3948,1599,88,Bún Thái Thập Cẩm,35000.0
3949,1572,88,Bún Thái Nấm,35000.0
3950,1333,88,Bún Thái Bò,35000.0
3951,982,88,Dừa tắc,25000.0
3952,1825,88,Dừa Tắc Thơm,25000.0
3953,939,88,Dừa Tắc Topping Dừa Nước,27000.0
3954,736,88,Dừa Truyền Thống,24000.0
3955,277,85,Belgian Frites Truffle,118800.0
3956,721,85,Belgian Frites - Classic,81000.0
3957,287,85,Flemish Poutine,135000.0
3958,1602,85,Daltons Buffalo Wings,167400.0
3959,508,85,Belgo Beer Butter Clams,248400.0
3960,308,85,Belgian Pate,194400.0
3961,1788,85,Trappist Apero Platter,383400.0
3962,1609,85,Garlic Bread,75600.0
3963,1156,85,Chef's Chicken Wings,167400.0
3964,1597,85,Flammekueche Belgo,199800.0
3965,785,276,Cơm cháy chiên nước mắm,8000.0
3966,552,276,Xoi chien nóng giòn,7000.0
3967,1131,276,Xôi Chiên Không Nhân,5000.0
3968,409,276,Combo 10xoi+ 2 hu sốt độc quyền,70000.0
3969,785,276,Cơm cháy chiên nước mắm,8000.0
3970,1048,276,Sữa Chua Nhà Làm,8000.0
3971,757,276,Combo 5xoi Tặng 1 Hu Sot,35000.0
3972,1043,276,Sốt Tương Ớt,6000.0
3973,1029,276,Nước Sâm Đường Phèn,10000.0
3974,971,276,Bánh tráng muối nhuyễn hành Phi,8000.0
3975,277,769,Belgian Frites Truffle,118800.0
3976,721,769,Belgian Frites - Classic,81000.0
3977,287,769,Flemish Poutine,135000.0
3978,308,769,Belgian Pate,194400.0
3979,1609,769,Garlic Bread,75600.0
3980,1602,769,Daltons Buffalo Wings,167400.0
3981,508,769,Belgo Beer Butter Clams,248400.0
3982,1156,769,Chef's Chicken Wings,167400.0
3983,1788,769,Trappist Apero Platter,383400.0
3984,1597,769,Flammekueche Belgo,199800.0
3985,254,294,Cơm Cháy Chiên Nước Mắm,9000.0
3986,1076,294,Xôi chiên,7000.0
3987,158,294,COMBO 10cai Tăng 2husot,70000.0
3988,1131,294,Xôi Chiên Không Nhân,5000.0
3989,254,294,Cơm Cháy Chiên Nước Mắm,9000.0
3990,1865,294,Combo 5 Xôi Tặng 1 Hu Sốt,35000.0
3991,862,294,XÔI KHÔNG CHIÊN,3000.0
3992,351,294,Bánh Tráng Muối Nhuyễn Tỏi Phi,10000.0
3993,72,294,DA HEO CHÁY TỎI 100G,45000.0
3994,113,294,Top Mỡ Nhà Làm,140000.0
3995,1595,778,bánh tráng tỏi Phi,8000.0
3996,1595,778,bánh tráng tỏi Phi,8000.0
3997,1603,778,cơm cháy mắn hành 1 Bịch,10000.0
3998,996,778,bánh tráng hành Phi Bich,10000.0
3999,1751,778,Kim Chi hàng quốc 500gr,80000.0
4000,1369,778,xôi chiên,7000.0
4001,539,778,xôi chiên combo 5 Cai tặng 1 Hủ sốt,35000.0
4002,158,778,COMBO 10cai Tăng 2husot,70000.0
4003,1131,778,Xôi Chiên Không Nhân,5000.0
4004,1509,778,xôi chiên 6 Cai tặng 1 Hủ sốt,42000.0
4005,1313,1194,Combo bò heo gói báo 600g,430920.0
4006,803,1194,Combo bò gói báo 400g,355320.0
4007,225,1194,Combo rẻ sườn bò Mỹ và lưỡi bò Mỹ 600g,603720.0
4008,680,1194,Combo má heo và rẻ sườn heo Iberico 300g,322920.0
4009,1351,1194,Combo heo gói báo 400g,214920.0
4010,756,1194,Combo rẻ sườn bò Mỹ và cổ heo Iberico 600g,690120.0
4011,1165,1194,Combo rẻ sườn bò Mỹ và cổ heo Iberico 300g,355320.0
4012,883,1194,Combo lưỡi bò và rẻ sườn heo Iberico 600g,603720.0
4013,1123,1194,Combo thịt hải sản và lẩu bò Kpub,538920.0
4014,155,1194,Combo heo gói báo 600g,301320.0
4015,941,749,Bánh tráng trộn tỏi ớt (bịch lớn 4 trứng cút),25000.0
4016,901,749,"Bánh tráng trộn tỏi ớt (bịch vừa 3 trứng cút, nhiều bánh)",20000.0
4017,1122,749,BÁNH TRÁNG TRỘN TỎI ỚT( BỊCH 2 TRỨNG CÚT),15000.0
4018,1705,749,Bánh tráng bơ,22000.0
4019,189,749,Bánh Tráng Tỏi Ớt Không Trứng,12000.0
4020,343,749,2 phần Bánh tráng trộn tỏi ớt nhỏ (Không Trứng),24000.0
4021,556,749,Gỏi Xoài Trứng Cút (chay và mặn dùng được),25000.0
4022,175,749,Xoài Lắc Siêu Cay,25000.0
4023,1311,749,Cơm Cháy Chiên Giòn Mắm Ớt,12000.0
4024,259,749,Bánh Tráng Tỏi Ớt Trứng Gà,25000.0
4025,1504,117,Lẩu bò Hàn Quốc,279720.0
4026,1708,117,Lẩu sườn bò,387720.0
4027,1376,117,Lẩu kim chi,279720.0
4028,155,117,Combo heo gói báo 600g,301320.0
4029,225,117,Combo rẻ sườn bò Mỹ và lưỡi bò Mỹ 600g,603720.0
4030,803,117,Combo bò gói báo 400g,355320.0
4031,1165,117,Combo rẻ sườn bò Mỹ và cổ heo Iberico 300g,355320.0
4032,1123,117,Combo thịt hải sản và lẩu bò Kpub,538920.0
4033,1313,117,Combo bò heo gói báo 600g,430920.0
4034,756,117,Combo rẻ sườn bò Mỹ và cổ heo Iberico 600g,690120.0
4035,901,1119,"Bánh tráng trộn tỏi ớt (bịch vừa 3 trứng cút, nhiều bánh)",20000.0
4036,343,1119,2 phần Bánh tráng trộn tỏi ớt nhỏ (Không Trứng),25000.0
4037,1741,1119,Bánh tráng trộn tỏi ớt nhỏ (Không Trứng),12500.0
4038,1136,1119,Bánh tráng trộn tỏi ớt (2 trứng cút),15000.0
4039,343,1119,2 phần Bánh tráng trộn tỏi ớt nhỏ (Không Trứng),25000.0
4040,1274,1119,Bánh Tráng Trộn Tỏi Ớt (không trứng),15000.0
4041,1230,1119,Bánh Tráng Bơ,22000.0
4042,556,1119,Gỏi Xoài Trứng Cút (chay và mặn dùng được),25000.0
4043,889,1119,Bánh tráng trộn tỏi ớt (2 trứng),15000.0
4044,175,1119,Xoài Lắc Siêu Cay,25000.0
4045,1376,67,Lẩu kim chi,279720.0
4046,1504,67,Lẩu bò Hàn Quốc,279720.0
4047,1708,67,Lẩu sườn bò,387720.0
4048,756,67,Combo rẻ sườn bò Mỹ và cổ heo Iberico 600g,690120.0
4049,1351,67,Combo heo gói báo 400g,214920.0
4050,680,67,Combo má heo và rẻ sườn heo Iberico 300g,322920.0
4051,155,67,Combo heo gói báo 600g,301320.0
4052,1313,67,Combo bò heo gói báo 600g,430920.0
4053,1123,67,Combo thịt hải sản và lẩu bò Kpub,538920.0
4054,1165,67,Combo rẻ sườn bò Mỹ và cổ heo Iberico 300g,355320.0
4055,1772,931,Chả Cá Vàng Thơm,250000.0
4056,54,931,Chả Cá Vàng Thơm Kèm Sốt (Sốt tiêu đen/Sốt cay),280000.0
4057,1772,931,Chả Cá Vàng Thơm,25000.0
4058,1837,931,Chả Cá Vàng Thơm Sốt Cay,28000.0
4059,1001,931,Chả Cá Vàng Thơm Sốt Tiêu Đen,28000.0
4060,820,931,Bánh Mì Chả Cá Vàng Thơm,35000.0
4061,1418,931,Bánh Mì Chả Cá Kim Chi Sốt Cay,35000.0
4062,272,931,Xôi Chả Cá Sốt Tiêu Đen,35000.0
4063,1447,931,Xôi Chả Cá Sốt Cay,35000.0
