rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link
Tiệm Bánh IT - Xuân Thủy,"167 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",07:00 - 22:30,20.000 - 300.000,6.5,6.3,7.0,6.3,6.3,6.7,https://www.foody.vn/ha-noi/it-cream-bakery-xuan-thuy
IT Cream & Bakery - Nguyễn Tuân,"115 Nguyễn Tuân, P. Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",07:00 - 22:30,35.000 - 150.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/it-cream-bakery-nguyen-tuan
Isushi Hoàng Đạo Thúy - Nhà Hàng Buffet Nhật Bản,"Tầng 2, Tháp A, Tòa UDIC Complex, N04 Hoàng Đạo Thúy, Quận Thanh Xuân, Hà Nội",10:00 - 21:30,200.000 - 500.000,9.1,9.2,8.8,8.9,9.3,9.2,https://www.foody.vn/ha-noi/isushi-buffet-nhat-ban-hoang-dao-thuy
KOI Thé - 220 Phan Xích Long,"220 - 222 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",10:00 - 22:00,30.000 - 70.000,6.9,7.5,6.4,6.7,6.9,7.2,https://www.foody.vn/ho-chi-minh/koi-the-220-phan-xich-long
King Roti - Hàng Gai,"34 Hàng Gai, Quận Hoàn Kiếm, Hà Nội",09:00 - 21:00,10.000 - 17.000,6.9,7.4,7.3,6.5,6.0,7.4,https://www.foody.vn/ha-noi/king-roti-hang-gai
Isushi Thái Hà - Nhà Hàng Buffet Nhật Bản,"Tầng 2, Tòa Nhà Viet Tower, 1 Thái Hà, P. Trung Liệt, Quận Đống Đa, Hà Nội",10:00 - 21:30,200.000 - 500.000,9.1,9.3,8.9,9.2,9.1,9.2,https://www.foody.vn/ha-noi/isushi-buffet-nhat-ban-thai-ha
Isushi AeonMall Hà Đông - Nhà Hàng Buffet Nhật Bản,"Lô T162, Tầng 1 Aeon Mall Hà Đông, P. Dương Nội, Quận Hà Đông, Hà Nội",10:00 - 21:30,200.000 - 500.000,9.6,9.6,9.6,9.6,9.7,9.8,https://www.foody.vn/ha-noi/isushi-buffet-nhat-ban-aeon-mall-ha-dong
KingRoti - Kim Mã,"331A Kim Mã, P. Giảng Võ, Quận Ba Đình, Hà Nội",09:00 - 21:00,10.000 - 17.000,7.1,7.8,7.6,6.8,6.2,7.2,https://www.foody.vn/ha-noi/king-roti-kim-ma
KOI Thé - Cao Thắng 62C,"62C Cao Thắng, P. 5, Quận 3, TP. HCM",09:00 - 22:00,25.000 - 60.000,7.1,7.4,6.6,7.0,7.0,7.4,https://www.foody.vn/ho-chi-minh/koi-the-cafe-cao-thang
GoGi House - Nướng Hàn Quốc - Royal City,"Tầng Hầm 2,  B2 R2, Royal City, 72A Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",09:00 - 22:00,300.000 - 550.000,8.1,8.5,7.7,8.2,8.2,8.2,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-royal-city
King Roti - Tôn Thất Tùng,"102A8 Ngõ 1A Tôn Thất Tùng, Quận Đống Đa, Hà Nội",07:00 - 22:00,15.000 - 30.000,6.1,6.5,6.4,6.5,5.1,6.0,https://www.foody.vn/ha-noi/king-roti-ton-that-tung
King Roti - Phạm Ngọc Thạch,"68 Phạm Ngọc Thạch, Quận Đống Đa, Hà Nội",07:00 - 22:00,10.000 - 30.000,9.0,10.0,10.0,10.0,5.0,10.0,https://www.foody.vn/ha-noi/king-roti-pham-ngoc-thach
GoGi House - Nướng Hàn Quốc - Big C Thăng Long,"Tầng 1,  Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",09:00 - 22:00,300.000 - 550.000,7.2,7.4,6.8,6.8,7.3,7.6,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-big-c-thang-long
King Roti - Long Biên,"354 Ngọc Lâm, Quận Long Biên, Hà Nội",07:00 - 22:00,10.000 - 20.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/king-roti-long-bien
KOI Thé - The Garden Mall,"Tầng Trệt,  Tầng Trệt The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",09:00 - 22:00,30.000 - 60.000,7.4,7.8,6.8,7.4,7.3,7.9,https://www.foody.vn/ho-chi-minh/koi-the-the-garden-mall
King Roti - Tây Sơn,"182 Tây Sơn, P. Trung Liệt, Quận Đống Đa, Hà Nội",06:30 - 20:30,20.000 - 30.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/king-roti-tay-son
GoGi House - Nướng Hàn Quốc - Trần Thái Tông,"103D5A Trần Thái Tông, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",09:00 - 22:00,50.000 - 200.000,6.8,6.8,6.6,6.2,7.0,7.5,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-tran-thai-tong
Mochi Sweets - Bùi Thị Xuân,"148 Bùi Thị Xuân, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",09:00 - 22:00,32.000 - 200.000,7.3,8.4,6.6,6.7,7.0,7.6,https://www.foody.vn/ha-noi/mochi-sweets-bui-thi-xuan
GoGi House - Nướng Hàn Quốc - Mipec Tower,"Tầng 1,  Tầng 1, Mipec Tower, 229 Tây Sơn, Quận Đống Đa, Hà Nội",09:00 - 22:00,150.000 - 250.000,7.5,7.8,7.0,7.5,7.5,7.8,https://www.foody.vn/ha-noi/gogi-house-mipec-tower
KOI Thé - Nowzone,"Nowzone, 235 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",08:00 - 21:30,40.000 - 60.000,7.6,7.9,7.1,7.6,7.3,7.9,https://www.foody.vn/ho-chi-minh/koi-the-nowzone
GoGi House - Nướng Hàn Quốc - Phạm Ngọc Thạch,"B4 Phạm Ngọc Thạch, Quận Đống Đa, Hà Nội",09:00 - 22:00,100.000 - 300.000,7.4,7.6,6.8,7.1,7.5,7.8,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-pham-ngoc-thach
Mochi Sweets - Hàng Gai,"34 Hàng Gai, Quận Hoàn Kiếm, Hà Nội",08:00 - 22:00,32.000 - 200.000,7.9,9.0,6.9,8.1,7.4,7.9,https://www.foody.vn/ha-noi/mochi-sweets-hang-gai
GoGi House - Nướng Hàn Quốc - Bùi Thị Xuân,"151 Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",09:00 - 22:00,300.000 - 500.000,9.0,9.1,8.8,8.9,9.0,9.1,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-bui-thi-xuan
Mochi Sweets - Thanh Niên,"28 Thanh Niên, Quận Tây Hồ, Hà Nội",08:00 - 22:00,32.000 - 200.000,7.6,8.6,6.4,8.0,7.6,7.4,https://www.foody.vn/ha-noi/mochi-sweets-thanh-nien
GoGi House - Nướng Hàn Quốc - Trung Hòa,"124 Trung Hòa, P. Yên Hòa, Quận Cầu Giấy, Hà Nội",09:00 - 22:30,299.000 - 500.000,7.7,7.7,7.3,7.4,7.9,8.1,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-trung-hoa
Mochi Sweets - Lotte Center,"Tầng 5,  Tấng 5, Lotte Center, 54 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",08:00 - 22:00,32.000 - 200.000,7.3,8.1,6.5,7.3,7.1,7.5,https://www.foody.vn/ha-noi/mochi-sweets-lotte-center
GoGi House - Nướng Hàn Quốc - Trần Phú Hà Đông,"146 Trần Phú, Quận Hà Đông, Hà Nội",11:00 - 22:00,165.000 - 300.000,7.0,7.0,6.7,6.6,7.1,7.5,https://www.foody.vn/ha-noi/gogi-house-tran-phu-ha-dong
The 1986 - Coffee & Bakery,"285/20 Cách Mạng Tháng 8, P.12, Quận 10, TP. HCM",07:00 - 22:00,20.000 - 50.000,7.5,7.9,6.7,7.7,7.6,7.5,https://www.foody.vn/ho-chi-minh/the-1986-coffee-bakery
Mochi Sweets - IPH Xuân Thủy,"Tầng 2,  Tầng 2, IPH, 241 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",09:00 - 22:00,32.000 - 200.000,7.3,8.8,6.4,7.5,6.9,7.0,https://www.foody.vn/ha-noi/mochi-sweets-iph-xuan-thuy
GoGi House - Nướng Hàn Quốc - Water Mark,"Chung Cư Water Mark, 395 Lạc Long Quân, Quận Tây Hồ, Hà Nội",09:00 - 22:00,270.000 - 500.000,8.5,8.6,8.2,8.3,8.6,8.8,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-water-mark
GoGi House - Nướng Hàn Quốc - Vincom Center Nguyễn Chí Thanh,"Tầng 5, Vincom Center Nguyễn Chí Thanh, 54A Nguyễn Chí Thanh, P. Láng Thượng, Quận Đống Đa, Hà Nội",08:00 - 22:00,100.000 - 300.000,8.0,8.2,7.7,7.9,8.0,8.3,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-vincom-center-nguyen-chi-thanh
Le Castella Hà Nội - Taste Of Taiwan - Vũ Hữu,"170 Vũ Hữu, P. Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",09:00 - 22:00,119.000 - 149.000,6.9,6.8,6.6,7.0,7.0,7.3,https://www.foody.vn/ha-noi/le-castella-ha-noi-taste-of-taiwan-vu-huu
The 1985 Cafe - Trà & Bánh - Tô Hiến Thành,"200 Tô Hiến Thành, Quận 10, TP. HCM",09:00 - 22:00,40.000 - 120.000,7.5,7.6,6.8,8.0,7.9,7.4,https://www.foody.vn/ho-chi-minh/the-1985-cafe-tra-banh-to-hien-thanh
Gogi House - Nướng Hàn Quốc - Huỳnh Thúc Kháng,"45 Huỳnh Thúc Kháng, Quận Đống Đa, Hà Nội",08:00 - 22:00,100.000 - 300.000,8.1,8.1,7.9,8.2,8.1,8.3,https://www.foody.vn/ha-noi/gogi-house-huynh-thuc-khang
Le Castella Hà Nội - Taste Of Taiwan - Bùi Thị Xuân,"179 Bùi Thị Xuân , P. Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",09:00 - 22:00,119.000 - 149.000,7.1,7.3,6.4,7.2,7.2,7.6,https://www.foody.vn/ha-noi/le-castella-ha-noi-taste-of-taiwan-bui-thi-xuan
The 1985 Cafe - Trà & Bánh - Mê Linh,"28 Mê Linh, P. 19, Quận Bình Thạnh, TP. HCM",09:00 - 22:00,45.000 - 70.000,8.0,9.0,6.5,8.0,9.0,7.5,https://www.foody.vn/ho-chi-minh/the-1985-cafe-tra-banh-me-linh
Le Castella Hà Nội - Taste Of Taiwan - Linh Đàm,"Nơ 4B, KĐT Bán Đảo Linh Đàm, P. Hoàng Liệt, Quận Hoàng Mai, Hà Nội",08:15 - 21:25,119.000 - 149.000,8.3,10.0,7.5,9.5,7.5,7.0,https://www.foody.vn/ha-noi/le-castella-ha-noi-taste-of-taiwan-linh-dam
GoGi House - Nướng Hàn Quốc - Mipec Long Biên,"Tầng 5,  Tầng 5, TTTM Mipec Long Biên, Long Biên 2, Quận Long Biên, Hà Nội",09:00 - 22:00,100.000 - 300.000,8.6,9.1,8.1,8.8,8.4,8.8,https://www.foody.vn/ha-noi/gogi-house-nuong-han-quoc-mipec-long-bien
Thu Hương & Maian Bakers - Phố Huế,"149 Phố Huế, Quận Hai Bà Trưng, Hà Nội",09:00 - 16:00,35.000 - 330.000,7.0,6.9,6.9,6.6,6.9,7.6,https://www.foody.vn/ha-noi/thu-huong-bakery-pho-hue
The 1985 Cafe - Trà & Bánh - Nguyễn Thị Minh Khai,"10/C2 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",09:00 - 22:00,40.000 - 120.000,8.5,9.1,8.2,8.8,8.5,8.0,https://www.foody.vn/ho-chi-minh/the-1985-cafe-tra-banh-nguyen-thi-minh-khai
K-Pub - Korean BBQ Garden - Times City,"B1 Times City, 458 Minh Khai, P. Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",09:00 - 22:30,100.000 - 300.000,7.7,7.8,7.9,7.5,7.8,7.7,https://www.foody.vn/ha-noi/k-pub-korean-bbq-garden-times-city
Thu Hương & Maian Bakers - Phan Đình Phùng,"37A Phan Đình Phùng, P. Quán Thánh, Quận Ba Đình, Hà Nội",09:00 - 16:00,10.000 - 400.000,7.2,7.5,7.0,7.0,7.1,7.5,https://www.foody.vn/ha-noi/maian-bakers
K-Pub - Korean Grill Pub - Royal City,"B2-R2 18-19 Royal City, 72A Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",11:00 - 23:00,99.000 - 199.000,8.6,8.8,8.7,8.6,8.3,8.7,https://www.foody.vn/ha-noi/k-pub-korean-grill-pub-royal-city
Kem Häagen Dazs - Đông Du,"58 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 23:00,100.000 - 220.000,7.7,8.3,6.5,7.8,7.9,8.0,https://www.foody.vn/ho-chi-minh/haagen-dazs-kem
Maian Bakers - Hoàng Đạo Thúy,"Tầng 1, 34T Hoàng Đạo Thúy, Quận Cầu Giấy, Hà Nội",06:30 - 22:30,10.000 - 400.000,6.7,5.8,6.8,6.6,7.2,7.2,https://www.foody.vn/ha-noi/maian-bakers-hoang-dao-thuy
K-Pub - Korean Grill Pub - Savico Megamall,"Tầng 3,  Tầng 3 Savico Megamall, 7 - 9 Nguyễn Văn Linh, Quận Long Biên, Hà Nội",09:00 - 22:00,100.000 - 300.000,9.7,10.0,9.7,10.0,9.3,9.7,https://www.foody.vn/ha-noi/k-pub-korean-grill-pub-savico-megamall
Thu Hương & Maian Bakers - Láng Hạ,"5 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",09:00 - 16:00,10.000 - 400.000,6.5,6.5,6.5,4.5,6.5,8.5,https://www.foody.vn/ha-noi/maian-bakers-lang-ha
Kem Häagen Dazs - Phú Mỹ Hưng,"SD - 06, KP Mỹ Đức, Nguyễn Đức Cảnh, Quận 7, TP. HCM",09:00 - 22:00,75.000 - 500.000,7.8,8.3,6.9,7.7,7.9,8.1,https://www.foody.vn/ho-chi-minh/kem-haagen-dazs-phu-my-hung
K-Pub - Korean BBQ Garden - Centre Point,"Tầng 4,  TầNg 4, Centre Point, 27 Lê Văn Lương, Quận Thanh Xuân, Hà Nội",10:00 - 22:00,100.000 - 300.000,9.6,9.8,9.6,9.4,9.6,9.4,https://www.foody.vn/ha-noi/k-pub-korean-bbq-garden-centre-point
Kem Häagen Dazs - Vincom Landmark 81,"Tầng 1,  L1 - 26 Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",10:00 - 20:00,40.000 - 620.000,8.8,10.0,9.0,9.0,8.0,8.0,https://www.foody.vn/ho-chi-minh/kem-haagen-dazs-vincom-landmark-81
K-Pub - Big C,"Tầng 1,  Tầng 1, TTTM Big C Thăng Long, 222 Trần Duy Hưng, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",10:00 - 22:00,100.000 - 300.000,8.4,8.2,8.2,8.2,8.6,8.6,https://www.foody.vn/ha-noi/k-pub-big-c
Beard Papa's - Hàng Bông,"169 - 171 Hàng Bông, P. Hàng Bông, Quận Hoàn Kiếm, Hà Nội",08:00 - 22:00,20.000 - 100.000,7.7,8.8,6.7,8.1,6.8,8.1,https://www.foody.vn/ha-noi/beard-papa-s-hang-bong
Kem Häagen Dazs - Crescent Mall,"Tầng 5,  Tầng 5, 5FC- 18 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",10:00 - 20:00,40.000 - 620.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/kem-haagen-dazs-crescent-mall
K-Pub - Korean BBQ Garden - Aeon Mall Hà Đông,"Lô T153, Tầng 1, TTTM Aeon Mall Hà Đông, P. Dương Nội, Quận Hà Đông, Hà Nội",10:00 - 22:00,100.000 - 300.000,10.0,10.0,10.0,10.0,9.9,10.0,https://www.foody.vn/ha-noi/k-pub-korean-bbq-garden-aeon-mall-ha-dong
Beard Papa's - Đội Cấn,"209 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",08:00 - 22:00,20.000 - 100.000,7.7,9.0,6.5,8.2,7.0,7.9,https://www.foody.vn/ha-noi/beard-papa-s-doi-can
Yakimono - Nướng Nhật Bản - Nguyên Hồng,"36 Nguyên Hồng, P. Láng Hạ, Quận Đống Đa, Hà Nội",09:00 - 23:00,150.000 - 250.000,6.6,6.5,6.8,6.3,6.5,7.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-nguyen-hong
Yakimono - Nướng Nhật Bản - Trần Thái Tông,"A109 D5 Trần Thái Tông, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",09:00 - 23:00,98.000 - 198.000,6.3,6.1,6.5,6.2,6.3,6.6,https://www.foody.vn/ha-noi/yakimono-thit-nuong-nhat-ban-tran-thai-tong
Beard Papa's - Nguyễn Du,"76 Nguyễn Du, P. Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",09:00 - 21:00,20.000 - 100.000,7.0,7.8,5.8,7.3,6.3,7.9,https://www.foody.vn/ha-noi/beard-papa-s-nguyen-du
Kem Swensen's - Nguyễn Thái Học,"73 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",11:00 - 22:00,40.000 - 209.000,7.3,7.5,6.8,7.1,7.4,7.5,https://www.foody.vn/ho-chi-minh/kem-swensen-s-nguyen-thai-hoc
Beard Papa's - Quang Trung,"494 Quang Trung, Quận Hà Đông, Hà Nội",09:00 - 22:00,20.000 - 100.000,8.4,10.0,8.0,8.0,9.0,7.0,https://www.foody.vn/ha-noi/beard-papa-s-quang-trung
Yakimono - Nướng Nhật Bản - Lê Trọng Tấn,"98 Lê Trọng Tấn, Quận Thanh Xuân, Hà Nội",09:00 - 23:00,98.000 - 198.000,6.1,5.7,6.1,5.3,6.1,7.3,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-le-trong-tan
Yakimono - Nướng Nhật Bản - Trần Bình,"170 Trần Bình, Quận Nam Từ Liêm, Hà Nội",08:00 - 22:00,99.000 - 199.000,,5.3,5.5,5.2,6.1,6.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-tran-binh
Kem Swensen's - Vincom Thảo Điền,"Vincom Mega Mall, 161 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,34.000 - 256.000,7.9,8.1,7.6,8.1,8.0,7.8,https://www.foody.vn/ho-chi-minh/kem-swensen-s-vincom-thao-dien
Beard Papa's - Nguyễn Lương Bằng,"168 Nguyễn Lương Bằng, P. Quang Trung, Quận Đống Đa, Hà Nội",09:00 - 22:00,20.000 - 100.000,7.6,8.6,6.6,8.2,6.9,7.6,https://www.foody.vn/ha-noi/beard-papa-s-nguyen-luong-bang
Yakimono - Nướng Nhật Bản - Linh Đàm,"Ô Sô 5 Dãy A Lô TT3 KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",10:00 - 14:00 | 17:00 - 21:00,150.000 - 250.000,8.0,8.4,8.3,7.8,7.5,8.1,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-linh-dam
Beard Papa's - Lê Đại Hành,"25 Lê Đại Hành, P. Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",09:00 - 21:00,20.000 - 100.000,7.5,8.0,7.0,8.0,6.5,8.0,https://www.foody.vn/ha-noi/beard-papa-s-le-dai-hanh
Beard Papa's - Hapulico Vũ Trọng Phụng,"17T1 Hapulico Complex, 81 Vũ Trọng Phụng, P. Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",08:00 - 21:30,15.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/beard-papa-s-hapulico-vu-trong-phung
Yakimono - Nướng Nhật Bản - Vincom Trần Duy Hưng,"L4 - 04B Vincom Center Trần Duy Hưng, Quận Cầu Giấy, Hà Nội",09:00 - 22:00,98.000 - 238.000,,5.1,5.3,5.2,5.6,6.4,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-vincom-tran-duy-hung
Beard Papa's - Phan Đình Phùng,"6D Phan Đình Phùng, Quận Ba Đình, Hà Nội",08:00 - 21:00,15.000 - 50.000,,4.0,3.0,1.0,3.0,5.0,https://www.foody.vn/ha-noi/beard-papa-s-phan-dinh-phung
Yakimono - Nướng Nhật Bản - Aeon Mall Hà Đông,"T246, Tầng 2 TTTM Aeon Mall Hà Đông, Quận Hà Đông, Hà Nội",09:00 - 22:00,19.000 - 250.000,7.2,7.3,6.5,7.3,6.8,8.0,https://www.foody.vn/ha-noi/yakimono-nuong-nhat-ban-aeon-mall-ha-dong
Kem Swensen's - Vạn Hạnh Mall,"Tầng 2,  02 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 22:00,45.000 - 250.000,6.7,7.2,6.7,6.5,6.4,6.9,https://www.foody.vn/ho-chi-minh/kem-swensen-s-van-hanh-mall
Beard Papa's - Lương Định Của,"B18 Lương Định Của, Khu Tập Thể Kim Liên, Quận Đống Đa, Hà Nội",09:00 - 22:00,20.000 - 130.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/beard-papa-s-luong-dinh-cua
Kem Swensen's - Estella,"Tầng 04, TTTM Estella, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,109.000 - 490.000,7.9,7.7,8.8,8.0,7.5,7.7,https://www.foody.vn/ho-chi-minh/kem-swensen-s-estella
Beard Papa's - Kim Mã,"649 Kim Mã, P. Ngọc Khánh, (Mặt Đường Đê La Thành), Quận Ba Đình, Hà Nội",10:00 - 21:00,20.000 - 100.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/beard-papa-s-times-city
Buffet Poseidon - Seafood BBQ & Hotpot Buffet - Center Point,"Tầng 4 - 5 Center Point, 27 Lê Văn Lương, Quận Thanh Xuân, Hà Nội",10:00 - 22:00,338.000 - 358.000,8.0,8.1,7.9,7.9,8.0,8.2,https://www.foody.vn/ha-noi/buffet-poseidon-seafood-bbq-hotpot-buffet
Kem Swensen's - Lê Văn Sỹ,"333 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",10:00 - 22:00,109.000 - 490.000,8.4,8.5,8.3,8.0,8.3,9.0,https://www.foody.vn/ho-chi-minh/kem-swensen-s-le-van-sy
Beard Papa’s Hà Nội - Giảng Võ,"169 Giảng Võ, P. Cát Linh, Quận Đống Đa, Hà Nội",09:00 - 22:00,20.000 - 100.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/beard-papa-s-ha-noi-giang-vo
Beard Papa's Lê Lợi - Hà Đông,"31 Lê Lợi, P. Nguyễn Trãi, Quận Hà Đông, Hà Nội",10:00 - 20:30,28.000 - 110.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/beard-papa-s-le-loi-ha-dong
Buffet Poseidon - Seafood BBQ & Hotpot Buffet - Artemis Tower,"Tầng 3, Artemis Tower, 3 Lê Trọng Tấn, Quận Thanh Xuân, Hà Nội",10:00 - 22:00,338.000 - 358.000,9.3,9.6,9.3,9.4,9.2,9.0,https://www.foody.vn/ha-noi/buffet-poseidon-seafood-bbq-hotpot-buffet-artemis-tower
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",07:00 - 23:00,20.000 - 55.000,6.5,6.7,6.7,6.0,6.3,7.0,https://www.foody.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-tran-hung-dao
Poeme - Văn Cao,"103 Văn Cao, Quận Ba Đình, Hà Nội",Đang cập nhật,50.000 - 165.000,7.4,8.1,7.9,7.0,6.4,7.5,https://www.foody.vn/ha-noi/poeme-home-made-cake-van-cao
Buffet Poseidon - Seafood Bbq & Hotpot Buffet - Hà Đông,"Tầng 4 Hồ Gươm Plaza, 102 Trần Phú, Quận Hà Đông, Hà Nội",10:00 - 22:00,338.000 - 358.000,9.1,9.7,8.6,9.5,9.1,8.9,https://www.foody.vn/ha-noi/buffet-poseidon-seafood-bbq-hotpot-buffet-ha-dong
Trà Sữa Xiên Que Hot & Cold - Sư Vạn Hạnh,"744 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",08:30 - 22:00,30.000 - 88.000,6.5,6.5,6.6,6.1,6.6,6.8,https://www.foody.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-su-van-hanh
King BBQ - Vua Nướng Hàn Quốc - Hoàng Đạo Thúy,"24T2 Hoàng Đạo Thúy, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",08:00 - 23:00,200.000 - 440.000,6.7,7.2,6.1,6.2,6.9,7.0,https://www.foody.vn/ha-noi/king-bbq
Poeme - Nguyễn Quý Đức,"103C20 Nguyễn Quý Đức, Quận Thanh Xuân, Hà Nội",08:00 - 22:30,30.000 - 250.000,6.7,8.9,7.0,6.7,5.6,5.3,https://www.foody.vn/ha-noi/poeme-home-made-cake-nguyen-quy-duc
King BBQ - Vua Nướng Hàn Quốc - Royal City,"Tầng Hầm 2,  B2 Royal City, 72A Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",10:00 - 21:00,200.000 - 300.000,7.2,7.7,6.3,7.3,7.3,7.4,https://www.foody.vn/ha-noi/king-bbq-deli-royal-city
Trà Sữa Xiên Que Hot & Cold - Bình Chánh,"132 Đường Số 9A, KDC Trung Sơn, X. Bình Hưng , Huyện Bình Chánh, TP. HCM",08:30 - 22:00,30.000 - 88.000,6.9,6.9,6.8,6.6,7.0,7.2,https://www.foody.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-binh-chanh
Poeme - Hoàng Văn Thái,"15 Hoàng Văn Thái, Quận Thanh Xuân, Hà Nội",10:00 - 21:00,50.000 - 165.000,7.0,7.8,7.2,6.7,6.1,7.4,https://www.foody.vn/ha-noi/poeme-home-made-cake-hoang-van-thai
King BBQ - Vua Nướng Hàn Quốc - Times City,"Tầng B1, Times City, 458 Minh Khai, Quận Hai Bà Trưng, Hà Nội",09:00 - 22:00,200.000 - 300.000,7.1,7.7,6.2,7.4,7.0,7.3,https://www.foody.vn/ha-noi/king-bbq-deli-times-city
Poeme - Lạc Long Quân,"226 Lạc Long Quân, Quận Tây Hồ, Hà Nội",08:00 - 22:00,50.000 - 500.000,7.6,7.9,8.0,7.4,7.0,7.8,https://www.foody.vn/ha-noi/poeme-home-made-cake-lac-long-quan
Trà Sữa Xiên Que Hot & Cold - Trần Não,"13B Trần Não, P. Bình An, Tp. Thủ Đức, TP. HCM",08:30 - 22:30,14.000 - 55.000,7.0,7.1,7.2,6.8,6.9,7.2,https://www.foody.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-tran-nao
King BBQ - Vua Nướng Hàn Quốc - The Garden,"Tầng G, The Garden, Mễ Trì, Quận Nam Từ Liêm, Hà Nội",09:00 - 22:00,200.000 - 300.000,6.3,6.8,5.8,5.6,6.5,6.8,https://www.foody.vn/ha-noi/king-bbq-deli-the-garden
Poeme - Dương Văn Bé,"85 Dương Văn Bé (Ngõ 34 Vĩnh Tuy), P. Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",07:00 - 22:00,50.000 - 300.000,,1.0,5.0,5.0,5.0,5.0,https://www.foody.vn/ha-noi/poeme-japanese-bakery-vinh-tuy
Trà Sữa Xiên Que Hot & Cold - Nguyễn Thị Thập,"390A Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",08:30 - 22:30,14.000 - 55.000,7.1,7.3,7.1,6.7,7.1,7.3,https://www.foody.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-nguyen-thi-thap
