rest_id,rest_name,Cate,open_time,close_time,lowest_price,hightest_price,avg_score,quality_score,price_score,service_score,space_score,location_score,rest_address,rest_link
24,Tokyo Deli Express - Sushi - Trường Sơn,Nha Hang,11:00,20:00,100.000,165.000,7.5,7.8,7.0,7.4,7.7,7.7,"4 Trường Sơn, Quận Tân Bình, TP. HCM",/ho-chi-minh/tokyo-deli-truong-son
1118,Nhà Hàng Chả Cá Đế Vương - Phan Văn Trị,Nha Hang,10:00,22:30,20.000,469.000,8.0,8.0,7.0,8.0,8.0,9.0,"529 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",/ho-chi-minh/nha-hang-cha-ca-de-vuong-phan-van-tri
787,King BBQ - Vua Nướng Hàn Quốc - Nguyễn Văn Quá,Buffet,10:00,22:00,199.000,329.000,7.4,7.9,7.0,7.7,7.2,7.3,"867A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",/ho-chi-minh/king-bbq-vua-nuong-han-quoc-nguyen-van-qua
437,Tokyo Deli Express - Sushi - Trần Hưng Đạo,Nha Hang,11:00,20:00,80.000,165.000,7.8,8.0,7.4,7.7,7.8,8.0,"120Bis Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",/ho-chi-minh/tokyo-deli-tran-hung-dao
727,King BBQ Buffet - Hoàng Hoa Thám,Buffet,09:00,22:00,100.000,400.000,6.9,6.9,6.8,6.8,7.7,6.6,"Tầng 1,  Tầng 1, 131 Hoàng Hoa Thám, P. 13, Quận Tân Bình, TP. HCM",/ho-chi-minh/king-bbq-buffet-hoang-hoa-tham
279,Ngõ - Món Việt - Saigon Centre,Nha Hang,11:00,20:00,65.000,100.000,7.1,7.0,6.6,7.1,7.3,7.7,"Tầng 5,  L5 - 04 Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/ngo-mon-viet-saigon-centre
1167,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Lotte Mart Tân Bình,Buffet,11:00,22:00,39.000,495.000,6.4,6.6,6.5,5.8,6.4,6.5,"Tầng 2,  Tầng 2, Lotte Mart Tân Bình, 20 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",/ho-chi-minh/dookki-lau-buffet-tokpokki-pico-lotte
749,Ngõ - Món Việt - Crescent Mall,Nha Hang,11:00,20:00,65.000,100.000,8.5,8.7,7.7,9.0,8.3,8.7,"Gian Hàng 3F-55, Tầng 3, Trung Tâm Thương Mại Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/ngo-mon-viet-crescent-mall
285,Tokyo Deli Express - Sushi - Song Hành,Nha Hang,11:00,20:00,150.000,275.000,7.7,7.9,7.5,7.5,7.6,7.9,"34 Song Hành, Khu Phố 5, P. An Phú, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/tokyo-deli-song-hanh
621,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Vincom Thủ Đức,Buffet,11:00,22:00,39.000,495.000,6.7,6.8,6.8,7.1,6.1,6.9,"Tầng 4,  Tầng 4 Vincom Thủ Đức, 216 Võ Văn Ngân, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-vincom-thu-duc
287,Burger King - Phú Mỹ Hưng,Nha Hang,10:00,22:00,80.000,121.000,6.1,6.3,5.8,6.0,6.3,6.1,"952 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/burger-king-phu-my-hung
265,Tokyo Deli Express - Sushi - Nguyễn Thị Thập,Nha Hang,11:00,20:00,150.000,275.000,7.4,7.7,6.7,7.4,7.6,7.4,"31 - 33 Nguyễn Thị Thập, KĐT Him Lam, P. Tân Hưng, Quận 7, TP. HCM",/ho-chi-minh/tokyo-deli-nguyen-thi-thap
123,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Vincom Mega Mall Thảo Điền,Buffet,11:00,22:00,39.000,495.000,7.3,7.3,7.3,7.0,7.5,7.6,"Tầng 5,  Tầng 5 Vincom Mega Mall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-vincom-mega-mall-thao-dien
345,Tokyo Deli Express - Sushi - 3 Tháng 2,Nha Hang,11:00,20:00,50.000,200.000,7.6,7.8,7.1,7.7,7.8,7.7,"386 - 388 Đường 3 Tháng 2, Quận 10, TP. HCM",/ho-chi-minh/tokyo-deli-duong-3-thang-2
801,Burger King - Trường Chinh,Nha Hang,10:00,22:00,60.000,110.000,,5.4,5.2,5.5,5.5,5.5,"138A Trường Chinh, P. 12, Quận Tân Bình, TP. HCM",/ho-chi-minh/burger-king-truong-chinh
902,Tokyo Deli Express - Sushi - Vincom Mega Mall Thảo Điền,Nha Hang,11:00,20:00,100.000,287.000,6.5,6.2,6.5,6.0,6.6,7.0,"Tầng 5,  Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/tokyo-deli-vincom-thao-dien
503,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Nowzone,Buffet,11:00,22:00,139.000,139.000,6.6,6.2,6.7,6.5,6.3,7.1,"RT-15810, Tầng 4 Nowzone, 235 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-nowzone
730,Burger King - Phạm Ngũ Lão,Nha Hang,10:00,22:00,80.000,121.000,6.5,6.8,6.0,6.5,6.5,6.8,"275 - 277 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",/ho-chi-minh/burger-king-pham-ngu-lao
776,Tokyo Deli Express - Sushi - Parkson Flemington,Nha Hang,11:00,20:00,100.000,300.000,6.4,6.2,6.6,6.0,6.5,6.5,"Tầng Trệt,  Tầng Trệt Parkson Flemington, 184 Lê Đại Hành, P. 15, Quận 11, TP. HCM",/ho-chi-minh/tokyo-deli-parkson-flemington
275,Dookki Việt Nam - Lẩu & Buffet Tokpokki - SC Vivo City,Buffet,11:00,22:00,139.000,150.000,6.7,6.7,7.1,6.2,6.7,7.0,"Tầng 3,  Tầng 3 SC Vivo City, 1058 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-sc-vivo-city
1132,Burger King - Sân Bay Tân Sơn Nhất,Nha Hang,10:00,22:00,80.000,120.000,,5.9,4.9,5.6,5.5,6.3,"Tầng 2, Nhà Ga Đi Quốc Tế, Quận Tân Bình, TP. HCM",/ho-chi-minh/burger-king-san-bay-tan-son-nhat
796,Tokyo Deli Express - Sushi - Phan Văn Trị,Nha Hang,11:00,20:00,80.000,200.000,8.3,8.8,7.9,8.6,7.9,8.6,"366A3 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",/ho-chi-minh/tokyo-deli-phan-van-tri
647,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Crescent Mall,Buffet,10:00,22:00,20.000,139.000,7.3,7.1,7.6,7.1,7.1,7.4,"Tầng 4,  Tầng 4, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-crescent-mall
413,Burger King - Thảo Điền,Nha Hang,10:00,22:00,50.000,100.000,,5.7,6.1,5.6,6.4,6.0,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/burger-king-thao-dien
671,Tokyo Deli Express - Sushi - Tên Lửa,Nha Hang,11:00,20:00,80.000,200.000,7.9,8.2,7.5,8.2,7.8,7.8,"306 - 308 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",/ho-chi-minh/tokyo-deli-ten-lua
972,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Aeon Mall Bình Tân,Buffet,11:00,22:00,139.000,160.000,,4.6,5.4,4.8,5.2,6.3,"Tầng 3,  Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-aeon-mall-binh-tan
117,Burger King - Nguyễn Tri Phương,Nha Hang,10:00,22:00,50.000,110.000,,4.8,4.4,4.7,4.8,5.2,"539 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM",/ho-chi-minh/burger-king-nguyen-tri-phuong
806,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Satra Phạm Hùng,Buffet,11:00,22:00,139.000,150.000,8.1,8.1,8.1,8.1,8.3,7.7,"Tầng 3,  Tầng 3 TTTM Satra, C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-satra-pham-hung
511,Sân Mây Cafe & Nhà Hàng Chay,Nha Hang,07:00,12:00,11.000,265.000,7.4,7.8,7.0,7.2,7.5,7.3,"155 Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",/ho-chi-minh/san-may-cafe-nha-hang-chay
527,Sân Mây - Nhà Hàng Chay,Nha Hang,07:00,21:30,20.000,150.000,6.6,6.9,6.2,6.0,6.6,7.3,"771 Lê Hồng Phong (Nối Dài), P. 12, Quận 10, TP. HCM",/ho-chi-minh/san-may-nha-hang-chay
678,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Giga Mall Thủ Đức,Buffet,11:00,22:00,139.000,155.000,8.0,8.3,7.6,8.0,8.4,7.6,"TầNg 1, Giga Mall Thủ ĐứC, 240 - 242 Kha VạN Cân, P. HiệP BìNh CháNh, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-giga-mall-thu-duc
514,Khao Lao AEON Mall Tân Phú,Nha Hang,10:00,21:15,50.000,250.000,6.7,6.7,6.0,6.7,7.2,6.8,"Tầng 3,  Lô T49, Tầng 3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/khao-lao-aeon-mall-tan-phu
401,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Parkson Hùng Vương,Buffet,11:00,22:00,39.000,495.000,7.4,7.6,7.2,7.6,7.2,7.2,"Tầng 4, Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-parkson-hung-vuong
845,Khao Lao AEON Mall Bình Tân,Nha Hang,10:00,21:15,50.000,250.000,7.2,7.2,6.6,7.6,7.4,7.4,"Tầng 3,  Lô 25, Tầng 3, AEON Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",/ho-chi-minh/khao-lao-aeon-mall-binh-tan
609,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Co.opmart Rạch Miễu,Buffet,11:00,22:00,39.000,495.000,8.9,9.3,8.7,9.0,9.0,8.7,"Tầng 2,  Tầng 2 Co.Opmart Rạch Miễu, 48 Hoa Sứ, P. 7, Quận Phú Nhuận, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-co-opmart-rach-mieu
371,Khao Lao SC Vivo Quận 7,Nha Hang,10:00,21:15,69.000,348.000,7.4,7.2,6.8,7.6,7.6,7.7,"Tầng 3,  Lô 03 - 25A, Tầng 3, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/khao-lao-sc-vivo-quan-7
663,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Terazone Thủ Đức,Buffet,11:00,22:00,39.000,495.000,8.6,9.0,8.0,9.0,9.0,8.0,"Terazone Thủ Đức, 19 Đào Trinh Nhất, Phước Linh Tây, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/dookki-viet-nam-lau-buffet-tokpokki-terazone-thu-duc
1131,Khao Lao Pearl Plaza,Nha Hang,10:00,21:15,69.000,348.000,7.5,8.0,7.5,7.3,7.5,7.4,"L4 - 08 Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/khao-lao-am-thuc-lao-pearl-plaza
592,Nhà Hàng Orientica - Equatorial Hotel,Nha Hang,11:30,22:00,50.000,220.000,8.1,8.3,7.4,8.2,8.5,7.9,"Tầng 2, Khách Sạn Equatorial, 242 Trần Bình Trọng, Quận 5, TP. HCM",/ho-chi-minh/nha-hang-orientica-equatorial-hotel
364,Chit Chat At The Cafe - Equatorial Hotel,Nha Hang,06:30,22:00,50.000,330.000,7.8,8.0,7.3,8.1,8.1,7.6,"Tầng Trệt, Khách Sạn Equatorial, 242 Trần Bình Trọng, Quận 5, TP. HCM",/ho-chi-minh/chit-chat-at-the-cafe-equatorial-hotel
652,Sushi Kei Vivo Q7,Nha Hang,11:00,21:00,59.000,356.000,7.2,7.1,6.5,7.3,7.7,7.2,"Tầng 3,  Lô 03 - 24B, Tầng 3, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/sushi-kei-vivo-q7
657,Sushi Kei Pearl Plaza,Nha Hang,11:00,21:00,20.000,1.000.000,6.2,6.1,4.9,6.2,6.5,7.1,"Tầng 1,  L1-07, Tầng 1, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/sushi-kei-pearl-plaza
676,Sushi Kei Vạn Hạnh Mall,Nha Hang,11:00,21:00,20.000,1.000.000,6.2,6.0,5.4,5.8,6.8,7.1,"Tầng 5,  5-03A Tầng 5, Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",/ho-chi-minh/sushi-kei-van-hanh-mall
889,Parkview Buffet - New World Saigon Hotel,Nha Hang,18:00,22:00,500.000,1.650.000,7.7,7.4,6.7,7.8,8.4,8.4,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/parkview-buffet-new-world
18,Sushi Kei Landmark,Nha Hang,11:00,21:00,59.000,356.000,6.4,6.0,6.0,5.9,7.0,7.1,"Tầng Hầm 1,  B1-06 Vincom Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/sushi-kei-landmark
961,Catwalk Club - New World Saigon Hotel,Nha Hang,08:00,02:00,500.000,2.200.000,9.0,9.5,7.0,9.5,9.5,9.5,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/catwalk-club
187,Sushi Kei Giga Mall,Nha Hang,11:00,21:00,59.000,356.000,7.1,6.7,6.2,7.6,7.8,7.4,"L5-11, TTTM Giga Mall 240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/sushi-kei-giga-mall
362,Saigon Bakery - New World Saigon Hotel,Nha Hang,06:00,21:00,50.000,500.000,7.9,9.0,5.5,9.0,7.0,9.0,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/saigon-bakery-new-world-saigon-hotel
258,Sushi Kei AEON Mall Tân Phú,Nha Hang,11:00,21:00,20.000,1.000.000,,4.6,5.3,3.9,5.6,6.6,"Tầng 3,  Lô T25, Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/sushi-kei-aeon-mall-tan-phu
5,The Lounge - New World Saigon Hotel,Nha Hang,07:00,01:00,50.000,300.000,8.6,8.3,6.6,9.1,9.3,9.7,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/the-lounge-new-world-saigon-hotel
25,Sushi Kei Lotte Q7,Nha Hang,11:00,21:00,20.000,1.000.000,8.7,8.7,8.7,8.7,8.7,8.7,"Tầng 3,  Lô 03F, Tầng 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",/ho-chi-minh/sushi-kei-lotte-q7
131,Splash Pool Bar - New World Saigon Hotel,Nha Hang,10:00,22:00,50.000,300.000,_._,--,--,--,--,--,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/splash-pool-bar-new-world-saigon-hotel
55,Sushi Kei Aeon Mall Bình Tân,Nha Hang,11:00,21:00,20.000,1.000.000,7.2,7.3,6.7,6.8,7.5,7.6,"Tầng 3,  Lô T09, Tầng 3 Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",/ho-chi-minh/sushi-kei-aeon-mall-binh-tan
168,Kacyo Restaurant 花蝶 - New World Saigon Hotel,Nha Hang,11:00,22:00,95.000,1.500.000,8.4,8.9,7.5,8.3,8.5,8.7,"Tầng 1, New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/kacyo-restaurant
286,Bamboo Chic Restaurant & Bar - Le Meridien,Nha Hang,Đang mở cửa  Cả ngày,Đang mở cửa  Cả ngày,100.000,500.000,7.9,7.6,7.0,7.6,8.5,8.5,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/bamboo-chic-le-meridien-ton-duc-thang
995,Khói BBQ - Nguyễn Văn Linh,Buffet,16:00,22:30,99.000,109.000,7.2,7.3,7.4,6.9,7.4,7.0,"110 Nguyễn Văn Linh, P. Tân Thuận Tây, Quận 7, TP. HCM",/ho-chi-minh/xien-nuong-khoi
39,Saigon Soul Pool Party - New World Saigon Hotel,Nha Hang,10:00,22:00,200.000,500.000,8.4,8.3,8.0,8.3,8.7,8.7,"New World Saigon Hotel, 76 Lê Lai, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/saigon-soul-pool-party-new-world-saigon
125,Latitude 10 - Le Meridien,Nha Hang,07:00,22:00,100.000,500.000,7.5,6.6,7.2,8.0,7.6,8.2,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/latitude-10-le-meridien-ton-duc-thang
1026,Khói BBQ - Phú Thuận,Buffet,16:00,22:00,99.000,109.000,_._,--,--,--,--,--,"9 Phú Thuận, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/khoi-bbq-phu-thuan
1124,Hồ Bơi Pool - Khách Sạn New World - Lê Lai,Nha Hang,05:00,22:00,Đang cập nhật,Đang cập nhật,8.0,7.5,4.0,9.5,9.0,10.0,"76 Lê Lai, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/ho-boi-pool-khach-san-new-world-le-lai
190,Le Meridien Saigon Hotel,Nha Hang,Đang mở cửa  Cả ngày,Đang mở cửa  Cả ngày,1.000.000,5.000.000,7.8,7.8,7.4,7.7,7.7,8.6,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/le-meridien-saigon-hotel-ton-duc-thang
470,Khói BBQ - Thoại Ngọc Hầu,Buffet,16:00,22:30,99.000,109.000,6.3,6.0,5.9,6.6,6.3,6.9,"222 Thoại Ngọc Hầu, P. Phú Thạnh, Quận Tân Phú, TP. HCM",/ho-chi-minh/khoi-bbq-thoai-ngoc-hau
399,Latest Recipe Buffet Restaurant - Le Méridien Saigon,Nha Hang,18:00,22:00,1.443.750,1.674.750,7.8,7.8,7.3,7.7,8.0,8.2,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/latest-recipe-buffet-restaurant-le-meridien-saigon
758,Khói BBQ - 1068 Nguyễn Văn Linh,Buffet,16:00,22:30,99.000,109.000,6.1,6.0,7.0,5.5,6.0,6.0,"1068 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/khoi-bbq-1068-nguyen-van-linh
655,Khu Ẩm Thực Sinh Thái Bình Xuyên,Nha Hang,08:00,22:00,100.000,330.000,7.2,7.2,6.8,7.0,8.0,7.1,"C3/18 Phạm Hùng, Huyện Bình Chánh, TP. HCM",/ho-chi-minh/khu-am-thuc-sinh-thai-binh-xuyen
1129,Explore Bistro - Le Meridien,Nha Hang,10:00,20:00,100.000,800.000,_._,--,--,--,--,--,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/explore-bistro-le-meridien
342,BBQ House - Buffet Nướng & Lẩu Hàn Quốc - Lê Trọng Tấn,Buffet,10:00,22:00,199.000,399.000,7.8,7.6,7.9,7.2,8.2,7.9,"433 Lê Trọng Tấn, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/bbq-house-buffet-nuong-lau-han-quoc-le-trong-tan
133,Tháp Ngà - Ẩm Thực Sinh Thái Bình Xuyên 2,Nha Hang,07:00,21:00,100.000,200.000,6.6,6.8,6.2,6.0,7.6,6.5,"168 Nguyễn Hữu Thọ, P. Phước Kiểng, Huyện Nhà Bè, TP. HCM",/ho-chi-minh/khu-am-thuc-sinh-thai-thap-nga-binh-xuyen-2
704,Art Cacao - Le Meridien,Nha Hang,08:30,18:30,100.000,700.000,8.0,8.0,8.0,8.0,8.0,8.0,"3C Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/art-cacao-le-meridien-ton-duc-thang
201,BBQ House - Buffet Nướng & Lẩu Hàn Quốc - Hoàng Hoa Thám,Buffet,10:00,22:00,100.000,500.000,,4.9,5.7,5.4,6.6,6.4,"4 Hoàng Hoa Thám, P. 12, Quận Tân Bình, TP. HCM",/ho-chi-minh/bbq-house-buffet-nuong-lau-han-quoc-hoang-hoa-tham
222,Nhà Hàng Cơm Niêu Sài Gòn - Hồ Xuân Hương,Nha Hang,10:00,22:00,200.000,550.000,7.6,7.8,7.0,7.6,7.9,7.9,"59 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",/ho-chi-minh/nha-hang-com-nieu-sai-gon-ho-xuan-huong
938,Chấm Đỏ - Parkson Hùng Vương,Nha Hang,22:00,21:00,55.000,88.000,6.4,6.7,6.1,6.0,6.3,7.1,"Tầng 3,  Tầng 3 Food Court Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",/ho-chi-minh/cham-do-parkson-hung-vuong
184,Chooki BBQ & Hotpot Buffet - Crescent Mall,Buffet,09:00,21:00,200.000,550.000,6.4,5.8,5.6,6.6,7.0,7.0,"Tầng Trệt,  Tầng Trệt CP-02 Crescent Mall, 105 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/chooki-bbq-hotpot-buffet-crescent-mall
380,Nhà Hàng Cơm Niêu Sài Gòn - Tú Xương,Nha Hang,06:00,22:00,150.000,500.000,7.2,7.1,6.5,6.8,7.7,7.6,"27 Tú Xương, P. 7, Quận 3, TP. HCM",/ho-chi-minh/nha-hang-com-nieu-sai-gon-tu-xuong
266,Chấm Đỏ - Parkson CT Plaza,Nha Hang,10:00,22:00,58.000,68.000,,4.0,5.4,4.9,5.7,5.4,"Tầng 5,  Tầng 5 Parkson CT Plaza, 60A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",/ho-chi-minh/cham-do-parkson-ct-plaza
666,Chooki BBQ & Hotpot Buffet - Vincom Plaza Gò Vấp,Buffet,09:00,21:00,198.000,399.000,7.2,8.0,5.8,8.0,7.4,6.6,"Vincom Plaza Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",/ho-chi-minh/chooki-bbq-hotpot-buffet-vincom-plaza-go-vap
395,Nhà Hàng Cơm Niêu Sài Gòn - Xuân Thủy,Nha Hang,06:00,22:00,150.000,500.000,7.7,7.7,6.9,8.0,7.9,8.0,"75 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",/ho-chi-minh/com-nieu-sai-gon-xuan-thuy
848,Chấm Đỏ - Parkson Lê Thánh Tôn,Nha Hang,09:00,22:00,58.000,68.000,,4.0,4.5,4.5,4.5,4.5,"Tầng 3,  Tầng 3 Parkson Lê Thánh Tôn, 35Bis - 45 Lê Thánh Tôn, Quận 1, TP. HCM",/ho-chi-minh/cham-do-parkson-le-thanh-ton
1139,Hell Bull - BBQ & Beer - Xuân Thủy,Buffet,17:00,23:00,169.000,500.000,,5.3,5.6,5.8,6.2,6.4,"41 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",/ho-chi-minh/hell-bull-bbq-beer
816,Nhà Hàng Cơm Niêu Sài Gòn - Pasteur,Nha Hang,10:30,22:00,150.000,500.000,_._,--,--,--,--,--,"118 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/nha-hang-com-nieu-sai-gon-pasteur
638,Chấm Đỏ - Bitexco Tower,Nha Hang,09:00,22:00,40.000,80.000,6.3,6.3,5.8,6.3,6.5,6.5,"Tầng 4,  Tầng 4 Food Court Bitexco Tower, 2 Hải Triều, Quận 1, TP. HCM",/ho-chi-minh/cham-do-bitexco-tower
233,Hell Bull - BBQ & Beer - Lý Tự Trọng,Buffet,18:00,23:00,150.000,250.000,,2.0,3.0,5.0,4.0,8.0,"42 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/hell-bull-bbq-beer-ly-tu-trong
134,Sukiya - Cơm Bò Hầm & Mì Ramen - AEON Mall Bình Tân,Nha Hang,11:00,20:30,15.000,99.000,7.4,7.5,7.4,7.4,7.3,7.4,"Tầng 3,  Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",/ho-chi-minh/sukiya-com-bo-ham-mi-ramen
188,Alibaba - Buffet Tự Chọn 119K - Tân Kỳ Tân Quý,Buffet,11:00,23:00,99.000,199.000,7.4,7.5,7.6,7.7,7.4,6.8,"961 Tân Kỳ Tân Quý, P. Bình Hưng Hòa A, Quận Bình Tân, TP. HCM",/ho-chi-minh/alibaba-buffet-tu-chon-119k
1040,Hotto - Món Ngon Trên Đĩa Nóng - Lotte Mart Nam Sài Gòn,Nha Hang,09:00,22:00,70.000,200.000,,5.9,5.4,5.4,6.3,6.8,"Tầng 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",/ho-chi-minh/com-nuong-hotto-lotte-mart-nam-sai-gon
1125,Sukiya - Cơm Bò Hầm & Mì Ramen - Crescent Mall,Nha Hang,09:00,22:00,10.000,100.000,6.9,6.8,6.9,6.7,7.1,7.0,"Tầng 5,  Tầng 5 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/sukiya-com-bo-ham-mi-ramen-crescent-mall
948,Alibaba - Buffet Tự Chọn 119K - Tân Hóa,Buffet,11:00,23:00,99.000,199.000,,4.2,6.2,4.7,5.4,6.7,"76 Tân Hóa, P. 3, Quận 11, TP. HCM",/ho-chi-minh/alibaba-buffet-tu-chon-119k-tan-hoa
1111,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Center,Nha Hang,09:30,22:00,52.000,129.000,,5.5,5.1,5.1,5.2,5.9,"Tầng Hầm 3,  Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/com-nuong-hotto-vincom-center
